,,,N_101,N_102,N_103,N_104,N_105,N_106,N_107,N_108,N_109,N_110,N_111,N_112,N_113,N_114,N_115,N_116,N_117,N_118,N_119,N_120,N_121,N_122,N_123,N_124
sc01,y2030,2030-12-16T09:00:00+01:00,141.4702114,127.0612084,235.7836857,96.93329299,93.0035649,178.1476736,163.7386706,223.9945014,229.2341388,255.4323261,0,0,347.1259817,254.1224168,415.2412686,130.9909365,0,436.1998185,237.093595,167.6683987,0,0,0,0
sc01,y2030,2030-12-16T10:00:00+01:00,147.6771559,132.6359641,246.1285931,101.1861994,97.08405616,185.9638259,170.9226341,233.8221634,239.2916877,266.6393092,0,0,362.3559843,265.2719281,433.4598,136.7381073,0,455.3378972,247.4959742,175.0247773,0,0,0,0
sc01,y2030,2030-12-16T11:00:00+01:00,155.7078474,139.8487148,259.5130789,106.6887102,102.3634922,196.0765485,180.2174159,246.537425,252.3043823,281.1391688,0,0,382.0609218,279.6974295,457.0313668,144.1739327,0,480.099196,260.9548183,184.5426339,0,0,0,0
sc01,y2030,2030-12-16T12:00:00+01:00,155.1243117,139.3246133,258.5405195,106.2888802,101.9798716,195.3417258,179.5420274,245.6134935,251.3588384,280.0855627,0,0,380.6290981,278.6492265,455.3185815,143.6336219,0,478.299961,259.9768557,183.8510361,0,0,0,0
sc01,y2030,2030-12-16T13:00:00+01:00,154.2345761,138.5254989,257.0576269,105.6792466,101.3949528,194.2213181,178.5122409,244.2047455,249.9171372,278.4790958,0,0,378.4459507,277.0509979,452.7070429,142.8097927,0,475.5566097,258.4857248,182.7965347,0,0,0,0
sc01,y2030,2030-12-16T14:00:00+01:00,153.4959317,137.8620868,255.8265528,105.1731384,100.9093625,193.2911732,177.6573283,243.0352251,248.7202596,277.1454322,0,0,376.633536,275.7241735,450.5389846,142.1258627,0,473.2791226,257.2478114,181.9211042,0,0,0,0
sc01,y2030,2030-12-16T15:00:00+01:00,153.4959317,137.8620868,255.8265528,105.1731384,100.9093625,193.2911732,177.6573283,243.0352251,248.7202596,277.1454322,0,0,376.633536,275.7241735,450.5389846,142.1258627,0,473.2791226,257.2478114,181.9211042,0,0,0,0
sc01,y2030,2030-12-16T16:00:00+01:00,153.3839359,137.761498,255.6398932,105.0964005,100.8357357,193.1501415,177.5277036,242.8578986,248.5387851,276.9432177,0,0,376.3587317,275.522996,450.2102564,142.0221629,0,472.9338025,257.0601148,181.7883685,0,0,0,0
sc01,y2030,2030-12-16T17:00:00+01:00,151.7039049,136.2525812,252.8398414,103.9452681,99.73127079,191.0345469,175.5832232,240.1978494,245.8165125,273.9098282,0,0,372.2364332,272.5051624,445.2790541,140.4665786,0,467.7537067,254.2445072,179.7972206,0,0,0,0
sc01,y2030,2030-12-16T18:00:00+01:00,151.2326868,135.8293575,252.0544779,103.6223965,99.42148851,190.4411611,175.0378319,239.451754,245.0529646,273.0590177,0,0,371.0802036,271.6587151,443.8959417,140.0302655,0,466.3007842,253.4547806,179.2387399,0,0,0,0
sc01,y2030,2030-12-16T19:00:00+01:00,162.0423463,145.5380333,270.0705772,111.0290151,106.5278388,204.053325,187.549012,256.5670484,262.5686167,292.5764587,0,0,397.6039054,291.0760666,475.6242943,150.0392096,0,499.6305679,271.5709693,192.0501882,0,0,0,0
sc01,y2030,2030-12-16T20:00:00+01:00,160.4361941,144.0954707,267.3936569,109.9285034,105.4719424,202.030763,185.6900395,254.023974,259.9660553,289.6764616,0,0,393.6628838,288.1909413,470.9099402,148.5520316,0,494.6782652,268.8791772,190.1466005,0,0,0,0
sc01,y2030,2030-12-16T21:00:00+01:00,155.3733244,139.5482636,258.9555407,106.4595001,102.1435744,195.6552974,179.8302366,246.0077636,251.7623312,280.5351691,0,0,381.2401016,279.0965272,456.04948,143.8641893,0,479.0677503,260.3941826,184.1461623,0,0,0,0
sc01,y2030,2030-12-16T22:00:00+01:00,144.9515913,130.1880033,241.5859854,99.3186829,95.29224981,182.5316334,167.7680454,229.5066862,234.8752636,261.7181509,0,0,355.6682563,260.3760065,425.4597632,134.2144364,0,446.9340731,242.9281298,171.7944785,0,0,0,0
sc01,y2030,2030-12-16T23:00:00+01:00,129.0903611,115.9422688,215.1506019,88.45080301,84.86495964,162.5582326,149.4101402,204.3930718,209.1741963,233.0798187,0,0,316.7494973,231.8845376,378.9041156,119.5281122,0,398.0286135,216.345883,152.9959836,0,0,0,0
sc01,y2030,2030-12-17T00:00:00+01:00,114.542685,102.8763004,190.904475,78.48295084,75.30120959,144.2389367,132.5725521,181.3592513,185.6015729,206.8131813,0,0,281.0538104,205.7526008,336.2039921,106.0580417,0,353.1732788,191.9650554,135.7542933,0,0,0,0
sc01,y2030,2030-12-17T01:00:00+01:00,102.6810331,92.22277973,171.1350552,70.35552268,67.50327176,129.3020417,118.8437883,162.5783024,166.3813036,185.3963098,0,0,251.9488312,184.4455595,301.3878472,95.07503065,0,316.5998521,172.0858055,121.6960392,0,0,0,0
sc01,y2030,2030-12-17T02:00:00+01:00,95.70390805,85.95628778,159.5065134,65.57489996,62.91645807,120.5160324,110.7684121,151.5311877,155.0757769,172.7987229,0,0,234.8290336,171.9125756,280.9086931,88.61472967,0,295.0870498,160.3926607,113.426854,0,0,0,0
sc01,y2030,2030-12-17T03:00:00+01:00,90.33939195,81.13815758,150.5656532,61.899213,59.38978545,113.7607158,104.5594814,143.0373706,146.383274,163.112791,0,0,221.6661006,162.2763152,265.1628449,83.64758514,0,278.5464585,151.4021291,107.068909,0,0,0,0
sc01,y2030,2030-12-17T04:00:00+01:00,90.31370928,81.11509074,150.5228488,61.88161562,59.37290147,113.7283746,104.5297561,142.9967064,146.3416586,163.0664195,0,0,221.603083,162.2301815,265.0874615,83.62380489,0,278.4672703,151.3590868,107.0384703,0,0,0,0
sc01,y2030,2030-12-17T05:00:00+01:00,94.5486259,84.91867326,157.5810432,64.78331775,62.15696703,119.0612326,109.43128,149.701991,153.203792,170.7127968,0,0,231.9943136,169.8373465,277.517726,87.54502398,0,291.5249299,158.4564934,112.0576307,0,0,0,0
sc01,y2030,2030-12-17T06:00:00+01:00,106.7561317,95.88282196,177.9268861,73.14771985,70.18227174,134.4336473,123.5603376,169.0305418,172.9844726,192.7541266,0,0,261.9479157,191.7656439,313.3490161,98.84827006,0,329.1647393,178.9153688,126.5257857,0,0,0,0
sc01,y2030,2030-12-17T07:00:00+01:00,123.2030847,110.6546224,205.3384745,84.4169284,80.99462049,155.1446252,142.5961628,195.0715508,199.634628,222.450014,0,0,302.3038652,221.3092447,361.6238689,114.0769303,0,379.8761778,206.4792438,146.0184707,0,0,0,0
sc01,y2030,2030-12-17T08:00:00+01:00,132.5128962,119.0162123,220.854827,90.79587332,87.11495954,166.8680915,153.3714076,209.8120856,214.7199707,239.2593959,0,0,325.1473842,238.0324247,388.9498898,122.6971261,0,408.5814299,222.0817983,157.0523214,0,0,0,0
sc01,y2030,2030-12-17T09:00:00+01:00,142.9555297,128.3952443,238.2592162,97.95101111,93.98002417,180.0180745,165.457789,226.3462554,231.6409046,258.1141509,0,0,350.7705128,256.7904886,419.600953,132.3662312,0,440.77955,239.5828785,169.428776,0,0,0,0
sc01,y2030,2030-12-17T10:00:00+01:00,148.9521772,133.7811221,248.2536287,102.0598251,97.92226465,187.5694083,172.3983533,235.8409472,241.3576946,268.9414311,0,0,365.4845089,267.5622442,437.2022238,137.9186826,0,459.2692131,249.6328155,176.5359137,0,0,0,0
sc01,y2030,2030-12-17T11:00:00+01:00,156.2491667,140.3348997,260.4152779,107.0596142,102.7193596,196.7582099,180.843943,247.394514,253.1815201,282.116551,0,0,383.3891591,280.6697995,458.6202394,144.6751544,0,481.7682641,261.8620294,185.1841976,0,0,0,0
sc01,y2030,2030-12-17T12:00:00+01:00,155.7844217,139.9174899,259.6407029,106.7411779,102.4138328,196.1729755,180.3060437,246.6586678,252.4284612,281.2774282,0,0,382.2488126,279.8349798,457.2561268,144.2448349,0,480.3353004,261.0831513,184.6333887,0,0,0,0
sc01,y2030,2030-12-17T13:00:00+01:00,155.0879954,139.2919959,258.4799923,106.2639968,101.955997,195.2959942,179.4999947,245.5559927,251.2999925,280.0199917,0,0,380.5399887,278.5839917,455.2119865,143.5999957,0,478.1879858,259.9159923,183.8079945,0,0,0,0
sc01,y2030,2030-12-17T14:00:00+01:00,154.2241242,138.5161116,257.040207,105.6720851,101.3880817,194.2081564,178.5001438,244.1881967,249.9002013,278.4602243,0,0,378.4203048,277.0322231,452.6763646,142.800115,0,475.524383,258.4682082,182.7841472,0,0,0,0
sc01,y2030,2030-12-17T15:00:00+01:00,154.2241242,138.5161116,257.040207,105.6720851,101.3880817,194.2081564,178.5001438,244.1881967,249.9002013,278.4602243,0,0,378.4203048,277.0322231,452.6763646,142.800115,0,475.524383,258.4682082,182.7841472,0,0,0,0
sc01,y2030,2030-12-17T16:00:00+01:00,154.2599487,138.5482873,257.0999145,105.6966315,101.411633,194.2532688,178.5416073,244.2449188,249.9582503,278.5249074,0,0,378.5082075,277.0965746,452.7815162,142.8332859,0,475.6348419,258.5282474,182.8266059,0,0,0,0
sc01,y2030,2030-12-17T17:00:00+01:00,153.2662301,137.6557807,255.4437168,105.0157502,100.758355,193.0019194,177.39147,242.671531,248.348058,276.7306932,0,0,376.0699164,275.3115614,449.8647679,141.913176,0,472.5708761,256.8628486,181.6488653,0,0,0,0
sc01,y2030,2030-12-17T18:00:00+01:00,152.5770793,137.0368212,254.2951321,104.5435543,100.3053021,192.1340998,176.5938417,241.5803755,247.2313784,275.4863931,0,0,374.3789445,274.0736424,447.8419826,141.2750734,0,470.4459944,255.7078828,180.8320939,0,0,0,0
sc01,y2030,2030-12-17T19:00:00+01:00,163.4581347,146.8096209,272.4302244,111.9990923,107.4585885,205.8361696,189.1876559,258.8087132,264.8627182,295.1327431,0,0,401.0778304,293.6192419,479.7798953,151.3501247,0,503.9959152,273.9437257,193.7281596,0,0,0,0
sc01,y2030,2030-12-17T20:00:00+01:00,161.9434294,145.4491912,269.9057157,110.9612387,106.4628101,203.928763,187.4345248,256.4104299,262.4083347,292.3978586,0,0,397.3611925,290.8983824,475.3339548,149.9476198,0,499.325574,271.4051919,191.9329534,0,0,0,0
sc01,y2030,2030-12-17T21:00:00+01:00,157.0675791,141.0699553,261.7792985,107.6203783,103.25739,197.7888033,181.7911795,248.6903335,254.5076513,283.59424,0,0,385.3973005,282.1399106,461.0224312,145.4329436,0,484.2917022,263.2336279,186.1541678,0,0,0,0
sc01,y2030,2030-12-17T22:00:00+01:00,146.493986,131.5733022,244.1566433,100.3755089,96.30623152,184.4739083,169.5532245,231.9488111,237.3745143,264.5030302,0,0,359.4528359,263.1466044,429.9869773,135.6425796,0,451.6897901,245.5130691,173.6225019,0,0,0,0
sc01,y2030,2030-12-17T23:00:00+01:00,129.7535007,116.5378664,216.2558345,88.90517642,85.30091251,163.3932972,150.1776629,205.4430428,210.248728,234.2771541,0,0,318.3766453,233.0757328,380.850553,120.1421303,0,400.0732939,217.4572558,153.7819268,0,0,0,0
sc01,y2030,2030-12-18T00:00:00+01:00,114.542685,102.8763004,190.904475,78.48295084,75.30120959,144.2389367,132.5725521,181.3592513,185.6015729,206.8131813,0,0,281.0538104,205.7526008,336.2039921,106.0580417,0,353.1732788,191.9650554,135.7542933,0,0,0,0
sc01,y2030,2030-12-18T01:00:00+01:00,102.6810331,92.22277973,171.1350552,70.35552268,67.50327176,129.3020417,118.8437883,162.5783024,166.3813036,185.3963098,0,0,251.9488312,184.4455595,301.3878472,95.07503065,0,316.5998521,172.0858055,121.6960392,0,0,0,0
sc01,y2030,2030-12-18T02:00:00+01:00,95.70390805,85.95628778,159.5065134,65.57489996,62.91645807,120.5160324,110.7684121,151.5311877,155.0757769,172.7987229,0,0,234.8290336,171.9125756,280.9086931,88.61472967,0,295.0870498,160.3926607,113.426854,0,0,0,0
sc01,y2030,2030-12-18T03:00:00+01:00,90.33939195,81.13815758,150.5656532,61.899213,59.38978545,113.7607158,104.5594814,143.0373706,146.383274,163.112791,0,0,221.6661006,162.2763152,265.1628449,83.64758514,0,278.5464585,151.4021291,107.068909,0,0,0,0
sc01,y2030,2030-12-18T04:00:00+01:00,90.31370928,81.11509074,150.5228488,61.88161562,59.37290147,113.7283746,104.5297561,142.9967064,146.3416586,163.0664195,0,0,221.603083,162.2301815,265.0874615,83.62380489,0,278.4672703,151.3590868,107.0384703,0,0,0,0
sc01,y2030,2030-12-18T05:00:00+01:00,94.5486259,84.91867326,157.5810432,64.78331775,62.15696703,119.0612326,109.43128,149.701991,153.203792,170.7127968,0,0,231.9943136,169.8373465,277.517726,87.54502398,0,291.5249299,158.4564934,112.0576307,0,0,0,0
sc01,y2030,2030-12-18T06:00:00+01:00,106.7561317,95.88282196,177.9268861,73.14771985,70.18227174,134.4336473,123.5603376,169.0305418,172.9844726,192.7541266,0,0,261.9479157,191.7656439,313.3490161,98.84827006,0,329.1647393,178.9153688,126.5257857,0,0,0,0
sc01,y2030,2030-12-18T07:00:00+01:00,123.2030847,110.6546224,205.3384745,84.4169284,80.99462049,155.1446252,142.5961628,195.0715508,199.634628,222.450014,0,0,302.3038652,221.3092447,361.6238689,114.0769303,0,379.8761778,206.4792438,146.0184707,0,0,0,0
sc01,y2030,2030-12-18T08:00:00+01:00,132.5128962,119.0162123,220.854827,90.79587332,87.11495954,166.8680915,153.3714076,209.8120856,214.7199707,239.2593959,0,0,325.1473842,238.0324247,388.9498898,122.6971261,0,408.5814299,222.0817983,157.0523214,0,0,0,0
sc01,y2030,2030-12-18T09:00:00+01:00,142.9555297,128.3952443,238.2592162,97.95101111,93.98002417,180.0180745,165.457789,226.3462554,231.6409046,258.1141509,0,0,350.7705128,256.7904886,419.600953,132.3662312,0,440.77955,239.5828785,169.428776,0,0,0,0
sc01,y2030,2030-12-18T10:00:00+01:00,148.9521772,133.7811221,248.2536287,102.0598251,97.92226465,187.5694083,172.3983533,235.8409472,241.3576946,268.9414311,0,0,365.4845089,267.5622442,437.2022238,137.9186826,0,459.2692131,249.6328155,176.5359137,0,0,0,0
sc01,y2030,2030-12-18T11:00:00+01:00,156.2491667,140.3348997,260.4152779,107.0596142,102.7193596,196.7582099,180.843943,247.394514,253.1815201,282.116551,0,0,383.3891591,280.6697995,458.6202394,144.6751544,0,481.7682641,261.8620294,185.1841976,0,0,0,0
sc01,y2030,2030-12-18T12:00:00+01:00,155.7844217,139.9174899,259.6407029,106.7411779,102.4138328,196.1729755,180.3060437,246.6586678,252.4284612,281.2774282,0,0,382.2488126,279.8349798,457.2561268,144.2448349,0,480.3353004,261.0831513,184.6333887,0,0,0,0
sc01,y2030,2030-12-18T13:00:00+01:00,155.0879954,139.2919959,258.4799923,106.2639968,101.955997,195.2959942,179.4999947,245.5559927,251.2999925,280.0199917,0,0,380.5399887,278.5839917,455.2119865,143.5999957,0,478.1879858,259.9159923,183.8079945,0,0,0,0
sc01,y2030,2030-12-18T14:00:00+01:00,154.2241242,138.5161116,257.040207,105.6720851,101.3880817,194.2081564,178.5001438,244.1881967,249.9002013,278.4602243,0,0,378.4203048,277.0322231,452.6763646,142.800115,0,475.524383,258.4682082,182.7841472,0,0,0,0
sc01,y2030,2030-12-18T15:00:00+01:00,154.2241242,138.5161116,257.040207,105.6720851,101.3880817,194.2081564,178.5001438,244.1881967,249.9002013,278.4602243,0,0,378.4203048,277.0322231,452.6763646,142.800115,0,475.524383,258.4682082,182.7841472,0,0,0,0
sc01,y2030,2030-12-18T16:00:00+01:00,154.2599487,138.5482873,257.0999145,105.6966315,101.411633,194.2532688,178.5416073,244.2449188,249.9582503,278.5249074,0,0,378.5082075,277.0965746,452.7815162,142.8332859,0,475.6348419,258.5282474,182.8266059,0,0,0,0
sc01,y2030,2030-12-18T17:00:00+01:00,153.2662301,137.6557807,255.4437168,105.0157502,100.758355,193.0019194,177.39147,242.671531,248.348058,276.7306932,0,0,376.0699164,275.3115614,449.8647679,141.913176,0,472.5708761,256.8628486,181.6488653,0,0,0,0
sc01,y2030,2030-12-18T18:00:00+01:00,152.5770793,137.0368212,254.2951321,104.5435543,100.3053021,192.1340998,176.5938417,241.5803755,247.2313784,275.4863931,0,0,374.3789445,274.0736424,447.8419826,141.2750734,0,470.4459944,255.7078828,180.8320939,0,0,0,0
sc01,y2030,2030-12-18T19:00:00+01:00,163.4581347,146.8096209,272.4302244,111.9990923,107.4585885,205.8361696,189.1876559,258.8087132,264.8627182,295.1327431,0,0,401.0778304,293.6192419,479.7798953,151.3501247,0,503.9959152,273.9437257,193.7281596,0,0,0,0
sc01,y2030,2030-12-18T20:00:00+01:00,161.9434294,145.4491912,269.9057157,110.9612387,106.4628101,203.928763,187.4345248,256.4104299,262.4083347,292.3978586,0,0,397.3611925,290.8983824,475.3339548,149.9476198,0,499.325574,271.4051919,191.9329534,0,0,0,0
sc01,y2030,2030-12-18T21:00:00+01:00,157.0675791,141.0699553,261.7792985,107.6203783,103.25739,197.7888033,181.7911795,248.6903335,254.5076513,283.59424,0,0,385.3973005,282.1399106,461.0224312,145.4329436,0,484.2917022,263.2336279,186.1541678,0,0,0,0
sc01,y2030,2030-12-18T22:00:00+01:00,146.493986,131.5733022,244.1566433,100.3755089,96.30623152,184.4739083,169.5532245,231.9488111,237.3745143,264.5030302,0,0,359.4528359,263.1466044,429.9869773,135.6425796,0,451.6897901,245.5130691,173.6225019,0,0,0,0
sc01,y2030,2030-12-18T23:00:00+01:00,129.7535007,116.5378664,216.2558345,88.90517642,85.30091251,163.3932972,150.1776629,205.4430428,210.248728,234.2771541,0,0,318.3766453,233.0757328,380.850553,120.1421303,0,400.0732939,217.4572558,153.7819268,0,0,0,0
sc01,y2030,2030-12-19T00:00:00+01:00,114.542685,102.8763004,190.904475,78.48295084,75.30120959,144.2389367,132.5725521,181.3592513,185.6015729,206.8131813,0,0,281.0538104,205.7526008,336.2039921,106.0580417,0,353.1732788,191.9650554,135.7542933,0,0,0,0
sc01,y2030,2030-12-19T01:00:00+01:00,102.6810331,92.22277973,171.1350552,70.35552268,67.50327176,129.3020417,118.8437883,162.5783024,166.3813036,185.3963098,0,0,251.9488312,184.4455595,301.3878472,95.07503065,0,316.5998521,172.0858055,121.6960392,0,0,0,0
sc01,y2030,2030-12-19T02:00:00+01:00,95.70390805,85.95628778,159.5065134,65.57489996,62.91645807,120.5160324,110.7684121,151.5311877,155.0757769,172.7987229,0,0,234.8290336,171.9125756,280.9086931,88.61472967,0,295.0870498,160.3926607,113.426854,0,0,0,0
sc01,y2030,2030-12-19T03:00:00+01:00,90.33939195,81.13815758,150.5656532,61.899213,59.38978545,113.7607158,104.5594814,143.0373706,146.383274,163.112791,0,0,221.6661006,162.2763152,265.1628449,83.64758514,0,278.5464585,151.4021291,107.068909,0,0,0,0
sc01,y2030,2030-12-19T04:00:00+01:00,90.31370928,81.11509074,150.5228488,61.88161562,59.37290147,113.7283746,104.5297561,142.9967064,146.3416586,163.0664195,0,0,221.603083,162.2301815,265.0874615,83.62380489,0,278.4672703,151.3590868,107.0384703,0,0,0,0
sc01,y2030,2030-12-19T05:00:00+01:00,94.5486259,84.91867326,157.5810432,64.78331775,62.15696703,119.0612326,109.43128,149.701991,153.203792,170.7127968,0,0,231.9943136,169.8373465,277.517726,87.54502398,0,291.5249299,158.4564934,112.0576307,0,0,0,0
sc01,y2030,2030-12-19T06:00:00+01:00,106.7561317,95.88282196,177.9268861,73.14771985,70.18227174,134.4336473,123.5603376,169.0305418,172.9844726,192.7541266,0,0,261.9479157,191.7656439,313.3490161,98.84827006,0,329.1647393,178.9153688,126.5257857,0,0,0,0
sc01,y2030,2030-12-19T07:00:00+01:00,123.2030847,110.6546224,205.3384745,84.4169284,80.99462049,155.1446252,142.5961628,195.0715508,199.634628,222.450014,0,0,302.3038652,221.3092447,361.6238689,114.0769303,0,379.8761778,206.4792438,146.0184707,0,0,0,0
sc01,y2030,2030-12-19T08:00:00+01:00,132.5128962,119.0162123,220.854827,90.79587332,87.11495954,166.8680915,153.3714076,209.8120856,214.7199707,239.2593959,0,0,325.1473842,238.0324247,388.9498898,122.6971261,0,408.5814299,222.0817983,157.0523214,0,0,0,0
sc01,y2030,2030-12-19T09:00:00+01:00,142.9555297,128.3952443,238.2592162,97.95101111,93.98002417,180.0180745,165.457789,226.3462554,231.6409046,258.1141509,0,0,350.7705128,256.7904886,419.600953,132.3662312,0,440.77955,239.5828785,169.428776,0,0,0,0
sc01,y2030,2030-12-19T10:00:00+01:00,148.9521772,133.7811221,248.2536287,102.0598251,97.92226465,187.5694083,172.3983533,235.8409472,241.3576946,268.9414311,0,0,365.4845089,267.5622442,437.2022238,137.9186826,0,459.2692131,249.6328155,176.5359137,0,0,0,0
sc01,y2030,2030-12-19T11:00:00+01:00,156.2491667,140.3348997,260.4152779,107.0596142,102.7193596,196.7582099,180.843943,247.394514,253.1815201,282.116551,0,0,383.3891591,280.6697995,458.6202394,144.6751544,0,481.7682641,261.8620294,185.1841976,0,0,0,0
sc01,y2030,2030-12-19T12:00:00+01:00,155.7844217,139.9174899,259.6407029,106.7411779,102.4138328,196.1729755,180.3060437,246.6586678,252.4284612,281.2774282,0,0,382.2488126,279.8349798,457.2561268,144.2448349,0,480.3353004,261.0831513,184.6333887,0,0,0,0
sc01,y2030,2030-12-19T13:00:00+01:00,155.0879954,139.2919959,258.4799923,106.2639968,101.955997,195.2959942,179.4999947,245.5559927,251.2999925,280.0199917,0,0,380.5399887,278.5839917,455.2119865,143.5999957,0,478.1879858,259.9159923,183.8079945,0,0,0,0
sc01,y2030,2030-12-19T14:00:00+01:00,154.2241242,138.5161116,257.040207,105.6720851,101.3880817,194.2081564,178.5001438,244.1881967,249.9002013,278.4602243,0,0,378.4203048,277.0322231,452.6763646,142.800115,0,475.524383,258.4682082,182.7841472,0,0,0,0
sc01,y2030,2030-12-19T15:00:00+01:00,154.2241242,138.5161116,257.040207,105.6720851,101.3880817,194.2081564,178.5001438,244.1881967,249.9002013,278.4602243,0,0,378.4203048,277.0322231,452.6763646,142.800115,0,475.524383,258.4682082,182.7841472,0,0,0,0
sc01,y2030,2030-12-19T16:00:00+01:00,154.2599487,138.5482873,257.0999145,105.6966315,101.411633,194.2532688,178.5416073,244.2449188,249.9582503,278.5249074,0,0,378.5082075,277.0965746,452.7815162,142.8332859,0,475.6348419,258.5282474,182.8266059,0,0,0,0
sc01,y2030,2030-12-19T17:00:00+01:00,153.2662301,137.6557807,255.4437168,105.0157502,100.758355,193.0019194,177.39147,242.671531,248.348058,276.7306932,0,0,376.0699164,275.3115614,449.8647679,141.913176,0,472.5708761,256.8628486,181.6488653,0,0,0,0
sc01,y2030,2030-12-19T18:00:00+01:00,152.5770793,137.0368212,254.2951321,104.5435543,100.3053021,192.1340998,176.5938417,241.5803755,247.2313784,275.4863931,0,0,374.3789445,274.0736424,447.8419826,141.2750734,0,470.4459944,255.7078828,180.8320939,0,0,0,0
sc01,y2030,2030-12-19T19:00:00+01:00,163.4581347,146.8096209,272.4302244,111.9990923,107.4585885,205.8361696,189.1876559,258.8087132,264.8627182,295.1327431,0,0,401.0778304,293.6192419,479.7798953,151.3501247,0,503.9959152,273.9437257,193.7281596,0,0,0,0
sc01,y2030,2030-12-19T20:00:00+01:00,161.9434294,145.4491912,269.9057157,110.9612387,106.4628101,203.928763,187.4345248,256.4104299,262.4083347,292.3978586,0,0,397.3611925,290.8983824,475.3339548,149.9476198,0,499.325574,271.4051919,191.9329534,0,0,0,0
sc01,y2030,2030-12-19T21:00:00+01:00,157.0675791,141.0699553,261.7792985,107.6203783,103.25739,197.7888033,181.7911795,248.6903335,254.5076513,283.59424,0,0,385.3973005,282.1399106,461.0224312,145.4329436,0,484.2917022,263.2336279,186.1541678,0,0,0,0
sc01,y2030,2030-12-19T22:00:00+01:00,146.493986,131.5733022,244.1566433,100.3755089,96.30623152,184.4739083,169.5532245,231.9488111,237.3745143,264.5030302,0,0,359.4528359,263.1466044,429.9869773,135.6425796,0,451.6897901,245.5130691,173.6225019,0,0,0,0
sc01,y2030,2030-12-19T23:00:00+01:00,129.7535007,116.5378664,216.2558345,88.90517642,85.30091251,163.3932972,150.1776629,205.4430428,210.248728,234.2771541,0,0,318.3766453,233.0757328,380.850553,120.1421303,0,400.0732939,217.4572558,153.7819268,0,0,0,0
sc01,y2030,2030-12-20T00:00:00+01:00,109.8736418,98.68280787,183.1227363,75.28379157,72.23174597,138.3594007,127.1685668,173.9665994,178.0359936,198.3829643,0,0,269.5973617,197.3656157,322.4994855,101.7348535,0,338.7770621,184.1400848,130.2206125,0,0,0,0
sc01,y2030,2030-12-20T01:00:00+01:00,98.74826177,88.69056844,164.5804363,67.66084603,64.91783876,124.349663,114.2919696,156.3514145,160.0087575,178.2954726,0,0,242.2989756,177.3811369,289.844435,91.43357572,0,304.4738071,165.494772,117.0349769,0,0,0,0
sc01,y2030,2030-12-20T02:00:00+01:00,92.19878929,82.80817186,153.6646488,63.17324451,60.61216703,116.1021791,106.7115617,145.9814164,149.3961863,166.4700362,0,0,226.2285108,165.6163437,270.6205204,85.36924934,0,284.2796003,154.5183413,109.2726392,0,0,0,0
sc01,y2030,2030-12-20T03:00:00+01:00,86.60987708,77.78850071,144.3497951,59.34380467,56.93797475,109.0642897,100.2429133,137.1323054,140.3400786,156.3789447,0,0,212.5149762,155.5770014,254.2160281,80.19433063,0,267.047121,145.1517384,102.6487432,0,0,0,0
sc01,y2030,2030-12-20T04:00:00+01:00,86.57137436,77.75391956,144.2856239,59.31742317,56.91266277,109.0158047,100.1983499,137.0713427,140.2776899,156.3094259,0,0,212.4205019,155.5078391,254.1030155,80.15867996,0,266.9284043,145.0872107,102.6031103,0,0,0,0
sc01,y2030,2030-12-20T05:00:00+01:00,90.50600198,81.28779807,150.8433366,62.01337172,59.49931611,113.970521,104.7523171,143.3011698,146.6532439,163.4136147,0,0,222.0749123,162.5755961,265.6518762,83.80185368,0,279.0601728,151.6813552,107.2663727,0,0,0,0
sc01,y2030,2030-12-20T06:00:00+01:00,102.6307002,92.17757336,171.0511671,70.32103535,67.47018256,129.2386596,118.7855327,162.4986087,166.2997458,185.305431,0,0,251.8253293,184.3551467,301.2401109,95.02842615,0,316.4446591,172.0014513,121.6363855,0,0,0,0
sc01,y2030,2030-12-20T07:00:00+01:00,119.9356586,107.7199897,199.8927644,82.17813646,78.84659038,151.0300886,138.8144197,189.8981261,194.3401876,216.5504947,0,0,294.2865697,215.4399794,352.0333683,111.0515358,0,369.8016141,201.0032797,142.1459658,0,0,0,0
sc01,y2030,2030-12-20T08:00:00+01:00,130.6087257,117.3059851,217.6812095,89.49116392,85.86314376,164.4702472,151.1675066,206.7971491,211.6345093,235.8213103,0,0,320.475114,234.6119703,383.3607968,120.9340053,0,402.7102376,218.8905496,154.7955268,0,0,0,0
sc01,y2030,2030-12-20T09:00:00+01:00,141.4702114,127.0612084,235.7836857,96.93329299,93.0035649,178.1476736,163.7386706,223.9945014,229.2341388,255.4323261,0,0,347.1259817,254.1224168,415.2412686,130.9909365,0,436.1998185,237.093595,167.6683987,0,0,0,0
sc01,y2030,2030-12-20T10:00:00+01:00,147.6771559,132.6359641,246.1285931,101.1861994,97.08405616,185.9638259,170.9226341,233.8221634,239.2916877,266.6393092,0,0,362.3559843,265.2719281,433.4598,136.7381073,0,455.3378972,247.4959742,175.0247773,0,0,0,0
sc01,y2030,2030-12-20T11:00:00+01:00,155.7078474,139.8487148,259.5130789,106.6887102,102.3634922,196.0765485,180.2174159,246.537425,252.3043823,281.1391688,0,0,382.0609218,279.6974295,457.0313668,144.1739327,0,480.099196,260.9548183,184.5426339,0,0,0,0
