,,,Gas_C1,Gas_C2,Ant_C3,Ant_C4,Gas_C5,Gas_C6,Ant_C7,Ant_C8,Sub_C9,Sub_C10,Sub_C11,Sub_C12,Sub_C13,Sub_C14,Gas_C15,Sub_C16,Sub_C17,Sub_C18,Sub_C19,Sub_C20,Gas_C21,Gas_C22,Nuc_N23,Nuc_N24,Hyd_H25,Hyd_H26,Hyd_H27,Pum_H28,Pum_H29,Pum_H30,Gas_C31,Gas_C32,Gas_C33,Ons_W100,Ons_W101,Sol_S106,Sol_S109
sc01,y2030,2030-09-20T03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.749225,98.05818,0.00411,0.00411
sc01,y2030,2030-09-20T04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.7116,90.81555,0.00933,0.00933
sc01,y2030,2030-09-20T05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.28035,84.34644,0.02193,0.02193
sc01,y2030,2030-09-20T06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.558675,77.9391,0.11565,0.11565
sc01,y2030,2030-09-20T07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.21505,71.66382,8.49438,8.49438
sc01,y2030,2030-09-20T08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.56185,62.54088,41.62719,41.62719
sc01,y2030,2030-09-20T09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.1208,60.36684,69.52731,69.52731
sc01,y2030,2030-09-20T10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.5641,59.39958,88.32879,88.32879
sc01,y2030,2030-09-20T11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.7581,59.30013,98.48466,98.48466
sc01,y2030,2030-09-20T12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.56535,54.201,102.81219,102.81219
sc01,y2030,2030-09-20T13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.69355,53.51262,102.59256,102.59256
sc01,y2030,2030-09-20T14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.80735,55.24011,98.40825,98.40825
sc01,y2030,2030-09-20T15:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.03835,63.01812,88.56006,88.56006
sc01,y2030,2030-09-20T16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.07795,71.67891,72.34338,72.34338
sc01,y2030,2030-09-20T17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.6067,76.32306,46.96071,46.96071
sc01,y2030,2030-09-20T18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.15865,69.33309,13.59576,13.59576
sc01,y2030,2030-09-20T19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.6683,69.23949,0.22218,0.22218
sc01,y2030,2030-09-20T20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.772275,65.10051,0.01245,0.01245
sc01,y2030,2030-09-20T21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.765475,54.49017,0.00402,0.00402
sc01,y2030,2030-09-20T22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.44155,44.86863,0.00303,0.00303
sc01,y2030,2030-09-20T23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.38975,39.83118,0.00279,0.00279
sc01,y2030,2030-09-21T00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.817625,34.03434,0.00294,0.00294
sc01,y2030,2030-09-21T01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.400775,25.93623,0.00339,0.00339
sc01,y2030,2030-09-21T02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.2164,24.98382,0.00309,0.00309
sc01,y2030,2030-09-21T03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.95145,24.79473,0.00402,0.00402
sc01,y2030,2030-09-21T04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.5127,24.61317,0.0087,0.0087
sc01,y2030,2030-09-21T05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.16995,25.61475,0.02103,0.02103
sc01,y2030,2030-09-21T06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.83,27.02799,0.10542,0.10542
sc01,y2030,2030-09-21T07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.286,26.67396,7.71396,7.71396
sc01,y2030,2030-09-21T08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.76865,21.468,38.12661,38.12661
sc01,y2030,2030-09-21T09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.753075,16.03176,64.7565,64.7565
sc01,y2030,2030-09-21T10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.00655,18.65694,82.13886,82.13886
sc01,y2030,2030-09-21T11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.1421,30.94191,92.66739,92.66739
sc01,y2030,2030-09-21T12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.0418,55.64808,98.08704,98.08704
sc01,y2030,2030-09-21T13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.8639,73.91775,98.94924,98.94924
sc01,y2030,2030-09-21T14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.40135,94.89696,94.35303,94.35303
sc01,y2030,2030-09-21T15:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.920725,118.32102,83.77722,83.77722
sc01,y2030,2030-09-21T16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.6235,130.95639,67.77243,67.77243
sc01,y2030,2030-09-21T17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.4646,129.92592,43.56975,43.56975
sc01,y2030,2030-09-21T18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.1677,107.00466,12.0144,12.0144
sc01,y2030,2030-09-21T19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.53375,94.56171,0.16569,0.16569
sc01,y2030,2030-09-21T20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.406575,105.75456,0.00399,0.00399
sc01,y2030,2030-09-21T21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.4559,106.72848,0.00318,0.00318
sc01,y2030,2030-09-21T22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.742975,101.96868,0.00282,0.00282
sc01,y2030,2030-09-21T23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.868175,97.22199,0.00267,0.00267
sc01,y2030,2030-09-22T00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.353275,97.01199,0.00282,0.00282
sc01,y2030,2030-09-22T01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.82855,104.22321,0.00318,0.00318
sc01,y2030,2030-09-22T02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.356225,112.51932,0.00315,0.00315
sc01,y2030,2030-09-22T03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.0445,111.3642,0.0042,0.0042
sc01,y2030,2030-09-22T04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.348725,111.498,0.00963,0.00963
sc01,y2030,2030-09-22T05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.824,111.89226,0.02241,0.02241
sc01,y2030,2030-09-22T06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.1965,112.0707,0.10737,0.10737
sc01,y2030,2030-09-22T07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.06355,115.45689,7.90713,7.90713
sc01,y2030,2030-09-22T08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.086925,100.41609,41.01294,41.01294
sc01,y2030,2030-09-22T09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.401675,93.4122,70.08831,70.08831
sc01,y2030,2030-09-22T10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.5952,101.17482,87.73299,87.73299
sc01,y2030,2030-09-22T11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.59845,110.99601,98.049,98.049
sc01,y2030,2030-09-22T12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.45645,130.17672,103.64286,103.64286
sc01,y2030,2030-09-22T13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.523775,154.93353,103.57443,103.57443
sc01,y2030,2030-09-22T14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.1021,179.45865,98.77461,98.77461
sc01,y2030,2030-09-22T15:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.540775,203.93961,87.77148,87.77148
sc01,y2030,2030-09-22T16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.801525,227.57487,71.15562,71.15562
sc01,y2030,2030-09-22T17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.7346,239.72343,45.31911,45.31911
sc01,y2030,2030-09-22T18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.577225,233.82162,12.63696,12.63696
sc01,y2030,2030-09-22T19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.123925,225.92595,0.17349,0.17349
sc01,y2030,2030-09-22T20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.764,225.52389,0.00402,0.00402
sc01,y2030,2030-09-22T21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.501525,215.75244,0.00351,0.00351
sc01,y2030,2030-09-22T22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.7664,205.0635,0.00279,0.00279
sc01,y2030,2030-09-22T23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.0424,206.43201,0.00297,0.00297
sc01,y2030,2030-09-23T00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.669975,205.40139,0.00309,0.00309
sc01,y2030,2030-09-23T01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.03465,202.47204,0.00354,0.00354
sc01,y2030,2030-09-23T02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.5023,198.64092,0.00363,0.00363
sc01,y2030,2030-09-23T03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.889975,186.12093,0.0042,0.0042
sc01,y2030,2030-09-23T04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.292525,177.63993,0.00882,0.00882
sc01,y2030,2030-09-23T05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.51195,160.01835,0.02106,0.02106
sc01,y2030,2030-09-23T06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.497375,152.07591,0.09789,0.09789
sc01,y2030,2030-09-23T07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.9556,138.91296,6.33219,6.33219
sc01,y2030,2030-09-23T08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.887625,121.9563,36.31185,36.31185
sc01,y2030,2030-09-23T09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.59515,117.3663,63.90333,63.90333
sc01,y2030,2030-09-23T10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.04905,127.81422,82.52217,82.52217
sc01,y2030,2030-09-23T11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.1728,133.30608,92.12295,92.12295
sc01,y2030,2030-09-23T12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.7398,134.82114,97.11093,97.11093
sc01,y2030,2030-09-23T13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.815575,137.15367,96.37764,96.37764
sc01,y2030,2030-09-23T14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.036825,141.3546,90.91161,90.91161
sc01,y2030,2030-09-23T15:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.62205,148.16754,80.65629,80.65629
sc01,y2030,2030-09-23T16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.5926,159.06435,64.80015,64.80015
sc01,y2030,2030-09-23T17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.736575,163.65093,40.61787,40.61787
sc01,y2030,2030-09-23T18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.211975,157.65849,10.48143,10.48143
sc01,y2030,2030-09-23T19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.705625,154.7799,0.12756,0.12756
sc01,y2030,2030-09-23T20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.24045,157.38336,0.00399,0.00399
sc01,y2030,2030-09-23T21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.398825,156.10782,0.00318,0.00318
sc01,y2030,2030-09-23T22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.9444,149.40399,0.00285,0.00285
sc01,y2030,2030-09-23T23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.148975,145.57815,0.00318,0.00318
sc01,y2030,2030-09-24T00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.6175,142.99326,0.00303,0.00303
sc01,y2030,2030-09-24T01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.3409,139.87341,0.00309,0.00309
sc01,y2030,2030-09-24T02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.43395,135.495,0.00291,0.00291
sc01,y2030,2030-09-24T03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.682625,128.57937,0.00318,0.00318
sc01,y2030,2030-09-24T04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.6956,125.83653,0.00792,0.00792
sc01,y2030,2030-09-24T05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.3807,122.39088,0.02163,0.02163
sc01,y2030,2030-09-24T06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.7066,110.24427,0.09687,0.09687
sc01,y2030,2030-09-24T07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.49495,92.11161,6.45222,6.45222
sc01,y2030,2030-09-24T08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.3853,78.65385,36.65637,36.65637
sc01,y2030,2030-09-24T09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.283025,66.36009,63.41289,63.41289
sc01,y2030,2030-09-24T10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.409725,51.5325,81.15021,81.15021
sc01,y2030,2030-09-24T11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.405,44.44566,92.4534,92.4534
sc01,y2030,2030-09-24T12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.637475,39.92193,96.36042,96.36042
sc01,y2030,2030-09-24T13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.335975,39.41631,96.07848,96.07848
sc01,y2030,2030-09-24T14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.6882,43.80189,91.0251,91.0251
sc01,y2030,2030-09-24T15:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.175675,48.18552,80.92929,80.92929
sc01,y2030,2030-09-24T16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.569425,54.21201,64.84632,64.84632
sc01,y2030,2030-09-24T17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.902225,55.57329,39.49785,39.49785
sc01,y2030,2030-09-24T18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.385525,55.58292,9.92022,9.92022
sc01,y2030,2030-09-24T19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.74425,64.30734,0.11064,0.11064
sc01,y2030,2030-09-24T20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.406525,74.88222,0.00435,0.00435
sc01,y2030,2030-09-24T21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.221075,79.52727,0.00327,0.00327
sc01,y2030,2030-09-24T22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.421825,85.78452,0.00321,0.00321
sc01,y2030,2030-09-24T23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.31475,86.2146,0.003,0.003
sc01,y2030,2030-09-25T00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.756225,84.94161,0.00312,0.00312
sc01,y2030,2030-09-25T01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.525125,81.03435,0.003,0.003
sc01,y2030,2030-09-25T02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.220375,74.10645,0.00291,0.00291
sc01,y2030,2030-09-25T03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.979225,70.95243,0.0039,0.0039
sc01,y2030,2030-09-25T04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.131075,68.63298,0.00909,0.00909
sc01,y2030,2030-09-25T05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.150475,67.27254,0.0213,0.0213
sc01,y2030,2030-09-25T06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.459425,64.63899,0.1002,0.1002
sc01,y2030,2030-09-25T07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.17925,58.98387,7.06218,7.06218
sc01,y2030,2030-09-25T08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.1809,49.24383,38.76816,38.76816
sc01,y2030,2030-09-25T09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.09495,40.515,65.98173,65.98173
sc01,y2030,2030-09-25T10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.04085,35.11629,83.34429,83.34429
sc01,y2030,2030-09-25T11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.320825,32.8593,93.62061,93.62061
sc01,y2030,2030-09-25T12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.33035,38.41809,97.41858,97.41858
sc01,y2030,2030-09-25T13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.912725,44.72322,96.36639,96.36639
sc01,y2030,2030-09-25T14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.588425,55.17867,90.66105,90.66105
sc01,y2030,2030-09-25T15:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.777575,64.21998,79.18335,79.18335
sc01,y2030,2030-09-25T16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.760925,72.31857,60.16056,60.16056
sc01,y2030,2030-09-25T17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.776325,69.7206,34.85706,34.85706
sc01,y2030,2030-09-25T18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.674425,62.56494,8.09355,8.09355
sc01,y2030,2030-09-25T19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.88685,64.41876,0.07506,0.07506
sc01,y2030,2030-09-25T20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.7549,69.56574,0.00405,0.00405
sc01,y2030,2030-09-25T21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.53635,74.95503,0.00291,0.00291
sc01,y2030,2030-09-25T22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.982225,73.31883,0.00267,0.00267
sc01,y2030,2030-09-25T23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.31705,63.62844,0.00306,0.00306
sc01,y2030,2030-09-26T00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.779925,56.78868,0.00303,0.00303
sc01,y2030,2030-09-26T01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.01945,54.1263,0.00312,0.00312
sc01,y2030,2030-09-26T02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.5627,48.69699,0.0039,0.0039
sc01,y2030,2030-09-26T03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.3951,43.45791,0.00432,0.00432
sc01,y2030,2030-09-26T04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.0493,38.13852,0.00648,0.00648
sc01,y2030,2030-09-26T05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.180725,31.72974,0.01881,0.01881
sc01,y2030,2030-09-26T06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.56795,27.66231,0.09321,0.09321
sc01,y2030,2030-09-26T07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.94645,26.09553,5.38038,5.38038
sc01,y2030,2030-09-26T08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.94485,21.48966,30.86829,30.86829
sc01,y2030,2030-09-26T09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.30655,17.62173,59.49966,59.49966
sc01,y2030,2030-09-26T10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.13255,15.56346,77.60958,77.60958
sc01,y2030,2030-09-26T11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.807375,15.00813,87.83709,87.83709
sc01,y2030,2030-09-26T12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.5869,17.62215,91.36332,91.36332
sc01,y2030,2030-09-26T13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.11515,24.38073,89.98908,89.98908
sc01,y2030,2030-09-26T14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.4728,30.85893,83.45985,83.45985
sc01,y2030,2030-09-26T15:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.658125,47.18235,69.67215,69.67215
sc01,y2030,2030-09-26T16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.43675,52.77846,51.52932,51.52932
sc01,y2030,2030-09-26T17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.99915,73.52847,27.88689,27.88689
sc01,y2030,2030-09-26T18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.5263,82.23483,6.2775,6.2775
sc01,y2030,2030-09-26T19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.5417,97.16865,0.07113,0.07113
sc01,y2030,2030-09-26T20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.746225,96.2958,0.0042,0.0042
sc01,y2030,2030-09-26T21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.57785,82.05264,0.00342,0.00342
sc01,y2030,2030-09-26T22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.431325,78.7653,0.00297,0.00297
sc01,y2030,2030-09-26T23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.532475,80.89524,0.00315,0.00315
sc01,y2030,2030-09-27T00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.47145,80.67516,0.0027,0.0027
sc01,y2030,2030-09-27T01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.368125,71.05665,0.00318,0.00318
sc01,y2030,2030-09-27T02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.887225,61.22802,0.00318,0.00318
sc01,y2030,2030-09-27T03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.1654,56.96412,0.0036,0.0036
sc01,y2030,2030-09-27T04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.81925,57.3486,0.00489,0.00489
sc01,y2030,2030-09-27T05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.442875,55.02879,0.01686,0.01686
sc01,y2030,2030-09-27T06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.6302,57.2742,0.08646,0.08646
sc01,y2030,2030-09-27T07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.19805,61.80273,4.26591,4.26591
sc01,y2030,2030-09-27T08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.587425,64.69467,30.33513,30.33513
sc01,y2030,2030-09-27T09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.88905,63.07512,57.71346,57.71346
sc01,y2030,2030-09-27T10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.83025,66.99339,76.55589,76.55589
