,,,Gas_C1,Gas_C2,Ant_C3,Ant_C4,Gas_C5,Gas_C6,Ant_C7,Ant_C8,Sub_C9,Sub_C10,Sub_C11,Sub_C12,Sub_C13,Sub_C14,Gas_C15,Sub_C16,Sub_C17,Sub_C18,Sub_C19,Sub_C20,Gas_C21,Gas_C22,Nuc_N23,Nuc_N24,Hyd_H25,Hyd_H26,Hyd_H27,Pum_H28,Pum_H29,Pum_H30,Gas_C31,Gas_C32,Gas_C33,Ons_W100,Ons_W101,Sol_S106,Sol_S109
sc01,y2030,2030-09-17T03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.130085417,1.30085417,2.60170834,,,,,,,,,,
sc01,y2030,2030-09-17T04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.130085417,1.30085417,2.60170834,,,,,,,,,,
sc01,y2030,2030-09-17T05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.130085417,1.30085417,2.60170834,,,,,,,,,,
sc01,y2030,2030-09-17T06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.130085417,1.30085417,2.60170834,,,,,,,,,,
sc01,y2030,2030-09-17T07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.130085417,1.30085417,2.60170834,,,,,,,,,,
sc01,y2030,2030-09-17T08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.130085417,1.30085417,2.60170834,,,,,,,,,,
sc01,y2030,2030-09-17T09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.130085417,1.30085417,2.60170834,,,,,,,,,,
sc01,y2030,2030-09-17T10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.130085417,1.30085417,2.60170834,,,,,,,,,,
sc01,y2030,2030-09-17T11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.130085417,1.30085417,2.60170834,,,,,,,,,,
sc01,y2030,2030-09-17T12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.130085417,1.30085417,2.60170834,,,,,,,,,,
sc01,y2030,2030-09-17T13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.130085417,1.30085417,2.60170834,,,,,,,,,,
sc01,y2030,2030-09-17T14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.130085417,1.30085417,2.60170834,,,,,,,,,,
sc01,y2030,2030-09-17T15:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.130085417,1.30085417,2.60170834,,,,,,,,,,
sc01,y2030,2030-09-17T16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.130085417,1.30085417,2.60170834,,,,,,,,,,
sc01,y2030,2030-09-17T17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.130085417,1.30085417,2.60170834,,,,,,,,,,
sc01,y2030,2030-09-17T18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.130085417,1.30085417,2.60170834,,,,,,,,,,
sc01,y2030,2030-09-17T19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.130085417,1.30085417,2.60170834,,,,,,,,,,
sc01,y2030,2030-09-17T20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.130085417,1.30085417,2.60170834,,,,,,,,,,
sc01,y2030,2030-09-17T21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.130085417,1.30085417,2.60170834,,,,,,,,,,
sc01,y2030,2030-09-17T22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.130085417,1.30085417,2.60170834,,,,,,,,,,
sc01,y2030,2030-09-17T23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.130085417,1.30085417,2.60170834,,,,,,,,,,
sc01,y2030,2030-09-18T00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.127195417,1.27195417,2.54390834,,,,,,,,,,
sc01,y2030,2030-09-18T01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.127195417,1.27195417,2.54390834,,,,,,,,,,
sc01,y2030,2030-09-18T02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.127195417,1.27195417,2.54390834,,,,,,,,,,
sc01,y2030,2030-09-18T03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.127195417,1.27195417,2.54390834,,,,,,,,,,
sc01,y2030,2030-09-18T04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.127195417,1.27195417,2.54390834,,,,,,,,,,
sc01,y2030,2030-09-18T05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.127195417,1.27195417,2.54390834,,,,,,,,,,
sc01,y2030,2030-09-18T06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.127195417,1.27195417,2.54390834,,,,,,,,,,
sc01,y2030,2030-09-18T07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.127195417,1.27195417,2.54390834,,,,,,,,,,
sc01,y2030,2030-09-18T08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.127195417,1.27195417,2.54390834,,,,,,,,,,
sc01,y2030,2030-09-18T09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.127195417,1.27195417,2.54390834,,,,,,,,,,
sc01,y2030,2030-09-18T10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.127195417,1.27195417,2.54390834,,,,,,,,,,
sc01,y2030,2030-09-18T11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.127195417,1.27195417,2.54390834,,,,,,,,,,
sc01,y2030,2030-09-18T12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.127195417,1.27195417,2.54390834,,,,,,,,,,
sc01,y2030,2030-09-18T13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.127195417,1.27195417,2.54390834,,,,,,,,,,
sc01,y2030,2030-09-18T14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.127195417,1.27195417,2.54390834,,,,,,,,,,
sc01,y2030,2030-09-18T15:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.127195417,1.27195417,2.54390834,,,,,,,,,,
sc01,y2030,2030-09-18T16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.127195417,1.27195417,2.54390834,,,,,,,,,,
sc01,y2030,2030-09-18T17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.127195417,1.27195417,2.54390834,,,,,,,,,,
sc01,y2030,2030-09-18T18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.127195417,1.27195417,2.54390834,,,,,,,,,,
sc01,y2030,2030-09-18T19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.127195417,1.27195417,2.54390834,,,,,,,,,,
sc01,y2030,2030-09-18T20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.127195417,1.27195417,2.54390834,,,,,,,,,,
sc01,y2030,2030-09-18T21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.127195417,1.27195417,2.54390834,,,,,,,,,,
sc01,y2030,2030-09-18T22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.127195417,1.27195417,2.54390834,,,,,,,,,,
sc01,y2030,2030-09-18T23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.127195417,1.27195417,2.54390834,,,,,,,,,,
sc01,y2030,2030-09-19T00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.112462917,1.12462917,2.24925834,,,,,,,,,,
sc01,y2030,2030-09-19T01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.112462917,1.12462917,2.24925834,,,,,,,,,,
sc01,y2030,2030-09-19T02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.112462917,1.12462917,2.24925834,,,,,,,,,,
sc01,y2030,2030-09-19T03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.112462917,1.12462917,2.24925834,,,,,,,,,,
sc01,y2030,2030-09-19T04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.112462917,1.12462917,2.24925834,,,,,,,,,,
sc01,y2030,2030-09-19T05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.112462917,1.12462917,2.24925834,,,,,,,,,,
sc01,y2030,2030-09-19T06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.112462917,1.12462917,2.24925834,,,,,,,,,,
sc01,y2030,2030-09-19T07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.112462917,1.12462917,2.24925834,,,,,,,,,,
sc01,y2030,2030-09-19T08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.112462917,1.12462917,2.24925834,,,,,,,,,,
sc01,y2030,2030-09-19T09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.112462917,1.12462917,2.24925834,,,,,,,,,,
sc01,y2030,2030-09-19T10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.112462917,1.12462917,2.24925834,,,,,,,,,,
sc01,y2030,2030-09-19T11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.112462917,1.12462917,2.24925834,,,,,,,,,,
sc01,y2030,2030-09-19T12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.112462917,1.12462917,2.24925834,,,,,,,,,,
sc01,y2030,2030-09-19T13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.112462917,1.12462917,2.24925834,,,,,,,,,,
sc01,y2030,2030-09-19T14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.112462917,1.12462917,2.24925834,,,,,,,,,,
sc01,y2030,2030-09-19T15:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.112462917,1.12462917,2.24925834,,,,,,,,,,
sc01,y2030,2030-09-19T16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.112462917,1.12462917,2.24925834,,,,,,,,,,
sc01,y2030,2030-09-19T17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.112462917,1.12462917,2.24925834,,,,,,,,,,
sc01,y2030,2030-09-19T18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.112462917,1.12462917,2.24925834,,,,,,,,,,
sc01,y2030,2030-09-19T19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.112462917,1.12462917,2.24925834,,,,,,,,,,
sc01,y2030,2030-09-19T20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.112462917,1.12462917,2.24925834,,,,,,,,,,
sc01,y2030,2030-09-19T21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.112462917,1.12462917,2.24925834,,,,,,,,,,
sc01,y2030,2030-09-19T22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.112462917,1.12462917,2.24925834,,,,,,,,,,
sc01,y2030,2030-09-19T23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.112462917,1.12462917,2.24925834,,,,,,,,,,
sc01,y2030,2030-09-20T00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.10500875,1.0500875,2.100175,,,,,,,,,,
sc01,y2030,2030-09-20T01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.10500875,1.0500875,2.100175,,,,,,,,,,
sc01,y2030,2030-09-20T02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.10500875,1.0500875,2.100175,,,,,,,,,,
sc01,y2030,2030-09-20T03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.10500875,1.0500875,2.100175,,,,,,,,,,
sc01,y2030,2030-09-20T04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.10500875,1.0500875,2.100175,,,,,,,,,,
sc01,y2030,2030-09-20T05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.10500875,1.0500875,2.100175,,,,,,,,,,
sc01,y2030,2030-09-20T06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.10500875,1.0500875,2.100175,,,,,,,,,,
sc01,y2030,2030-09-20T07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.10500875,1.0500875,2.100175,,,,,,,,,,
sc01,y2030,2030-09-20T08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.10500875,1.0500875,2.100175,,,,,,,,,,
sc01,y2030,2030-09-20T09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.10500875,1.0500875,2.100175,,,,,,,,,,
sc01,y2030,2030-09-20T10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.10500875,1.0500875,2.100175,,,,,,,,,,
sc01,y2030,2030-09-20T11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.10500875,1.0500875,2.100175,,,,,,,,,,
sc01,y2030,2030-09-20T12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.10500875,1.0500875,2.100175,,,,,,,,,,
sc01,y2030,2030-09-20T13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.10500875,1.0500875,2.100175,,,,,,,,,,
sc01,y2030,2030-09-20T14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.10500875,1.0500875,2.100175,,,,,,,,,,
sc01,y2030,2030-09-20T15:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.10500875,1.0500875,2.100175,,,,,,,,,,
sc01,y2030,2030-09-20T16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.10500875,1.0500875,2.100175,,,,,,,,,,
sc01,y2030,2030-09-20T17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.10500875,1.0500875,2.100175,,,,,,,,,,
sc01,y2030,2030-09-20T18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.10500875,1.0500875,2.100175,,,,,,,,,,
sc01,y2030,2030-09-20T19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.10500875,1.0500875,2.100175,,,,,,,,,,
sc01,y2030,2030-09-20T20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.10500875,1.0500875,2.100175,,,,,,,,,,
sc01,y2030,2030-09-20T21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.10500875,1.0500875,2.100175,,,,,,,,,,
sc01,y2030,2030-09-20T22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.10500875,1.0500875,2.100175,,,,,,,,,,
sc01,y2030,2030-09-20T23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.10500875,1.0500875,2.100175,,,,,,,,,,
sc01,y2030,2030-09-21T00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.125269583,1.25269583,2.50539166,,,,,,,,,,
sc01,y2030,2030-09-21T01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.125269583,1.25269583,2.50539166,,,,,,,,,,
sc01,y2030,2030-09-21T02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.125269583,1.25269583,2.50539166,,,,,,,,,,
sc01,y2030,2030-09-21T03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.125269583,1.25269583,2.50539166,,,,,,,,,,
sc01,y2030,2030-09-21T04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.125269583,1.25269583,2.50539166,,,,,,,,,,
sc01,y2030,2030-09-21T05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.125269583,1.25269583,2.50539166,,,,,,,,,,
sc01,y2030,2030-09-21T06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.125269583,1.25269583,2.50539166,,,,,,,,,,
sc01,y2030,2030-09-21T07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.125269583,1.25269583,2.50539166,,,,,,,,,,
sc01,y2030,2030-09-21T08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.125269583,1.25269583,2.50539166,,,,,,,,,,
sc01,y2030,2030-09-21T09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.125269583,1.25269583,2.50539166,,,,,,,,,,
sc01,y2030,2030-09-21T10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.125269583,1.25269583,2.50539166,,,,,,,,,,
sc01,y2030,2030-09-21T11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.125269583,1.25269583,2.50539166,,,,,,,,,,
sc01,y2030,2030-09-21T12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.125269583,1.25269583,2.50539166,,,,,,,,,,
sc01,y2030,2030-09-21T13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.125269583,1.25269583,2.50539166,,,,,,,,,,
sc01,y2030,2030-09-21T14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.125269583,1.25269583,2.50539166,,,,,,,,,,
sc01,y2030,2030-09-21T15:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.125269583,1.25269583,2.50539166,,,,,,,,,,
sc01,y2030,2030-09-21T16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.125269583,1.25269583,2.50539166,,,,,,,,,,
sc01,y2030,2030-09-21T17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.125269583,1.25269583,2.50539166,,,,,,,,,,
sc01,y2030,2030-09-21T18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.125269583,1.25269583,2.50539166,,,,,,,,,,
sc01,y2030,2030-09-21T19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.125269583,1.25269583,2.50539166,,,,,,,,,,
sc01,y2030,2030-09-21T20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.125269583,1.25269583,2.50539166,,,,,,,,,,
sc01,y2030,2030-09-21T21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.125269583,1.25269583,2.50539166,,,,,,,,,,
sc01,y2030,2030-09-21T22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.125269583,1.25269583,2.50539166,,,,,,,,,,
sc01,y2030,2030-09-21T23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.125269583,1.25269583,2.50539166,,,,,,,,,,
sc01,y2030,2030-09-22T00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.091445417,0.91445417,1.82890834,,,,,,,,,,
sc01,y2030,2030-09-22T01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.091445417,0.91445417,1.82890834,,,,,,,,,,
sc01,y2030,2030-09-22T02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.091445417,0.91445417,1.82890834,,,,,,,,,,
sc01,y2030,2030-09-22T03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.091445417,0.91445417,1.82890834,,,,,,,,,,
sc01,y2030,2030-09-22T04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.091445417,0.91445417,1.82890834,,,,,,,,,,
sc01,y2030,2030-09-22T05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.091445417,0.91445417,1.82890834,,,,,,,,,,
sc01,y2030,2030-09-22T06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.091445417,0.91445417,1.82890834,,,,,,,,,,
sc01,y2030,2030-09-22T07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.091445417,0.91445417,1.82890834,,,,,,,,,,
sc01,y2030,2030-09-22T08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.091445417,0.91445417,1.82890834,,,,,,,,,,
sc01,y2030,2030-09-22T09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.091445417,0.91445417,1.82890834,,,,,,,,,,
sc01,y2030,2030-09-22T10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.091445417,0.91445417,1.82890834,,,,,,,,,,
sc01,y2030,2030-09-22T11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.091445417,0.91445417,1.82890834,,,,,,,,,,
sc01,y2030,2030-09-22T12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.091445417,0.91445417,1.82890834,,,,,,,,,,
sc01,y2030,2030-09-22T13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.091445417,0.91445417,1.82890834,,,,,,,,,,
sc01,y2030,2030-09-22T14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.091445417,0.91445417,1.82890834,,,,,,,,,,
sc01,y2030,2030-09-22T15:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.091445417,0.91445417,1.82890834,,,,,,,,,,
sc01,y2030,2030-09-22T16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.091445417,0.91445417,1.82890834,,,,,,,,,,
sc01,y2030,2030-09-22T17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.091445417,0.91445417,1.82890834,,,,,,,,,,
sc01,y2030,2030-09-22T18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.091445417,0.91445417,1.82890834,,,,,,,,,,
sc01,y2030,2030-09-22T19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.091445417,0.91445417,1.82890834,,,,,,,,,,
sc01,y2030,2030-09-22T20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.091445417,0.91445417,1.82890834,,,,,,,,,,
sc01,y2030,2030-09-22T21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.091445417,0.91445417,1.82890834,,,,,,,,,,
sc01,y2030,2030-09-22T22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.091445417,0.91445417,1.82890834,,,,,,,,,,
sc01,y2030,2030-09-22T23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.091445417,0.91445417,1.82890834,,,,,,,,,,
sc01,y2030,2030-09-23T00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.1095175,1.095175,2.19035,,,,,,,,,,
sc01,y2030,2030-09-23T01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.1095175,1.095175,2.19035,,,,,,,,,,
sc01,y2030,2030-09-23T02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.1095175,1.095175,2.19035,,,,,,,,,,
sc01,y2030,2030-09-23T03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.1095175,1.095175,2.19035,,,,,,,,,,
sc01,y2030,2030-09-23T04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.1095175,1.095175,2.19035,,,,,,,,,,
sc01,y2030,2030-09-23T05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.1095175,1.095175,2.19035,,,,,,,,,,
sc01,y2030,2030-09-23T06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.1095175,1.095175,2.19035,,,,,,,,,,
sc01,y2030,2030-09-23T07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.1095175,1.095175,2.19035,,,,,,,,,,
sc01,y2030,2030-09-23T08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.1095175,1.095175,2.19035,,,,,,,,,,
sc01,y2030,2030-09-23T09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.1095175,1.095175,2.19035,,,,,,,,,,
sc01,y2030,2030-09-23T10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.1095175,1.095175,2.19035,,,,,,,,,,
sc01,y2030,2030-09-23T11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.1095175,1.095175,2.19035,,,,,,,,,,
sc01,y2030,2030-09-23T12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.1095175,1.095175,2.19035,,,,,,,,,,
sc01,y2030,2030-09-23T13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.1095175,1.095175,2.19035,,,,,,,,,,
sc01,y2030,2030-09-23T14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.1095175,1.095175,2.19035,,,,,,,,,,
sc01,y2030,2030-09-23T15:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.1095175,1.095175,2.19035,,,,,,,,,,
sc01,y2030,2030-09-23T16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.1095175,1.095175,2.19035,,,,,,,,,,
sc01,y2030,2030-09-23T17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.1095175,1.095175,2.19035,,,,,,,,,,
sc01,y2030,2030-09-23T18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.1095175,1.095175,2.19035,,,,,,,,,,
sc01,y2030,2030-09-23T19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.1095175,1.095175,2.19035,,,,,,,,,,
sc01,y2030,2030-09-23T20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.1095175,1.095175,2.19035,,,,,,,,,,
sc01,y2030,2030-09-23T21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.1095175,1.095175,2.19035,,,,,,,,,,
sc01,y2030,2030-09-23T22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.1095175,1.095175,2.19035,,,,,,,,,,
sc01,y2030,2030-09-23T23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.1095175,1.095175,2.19035,,,,,,,,,,
sc01,y2030,2030-09-24T00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.118416667,1.18416667,2.36833334,,,,,,,,,,
sc01,y2030,2030-09-24T01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.118416667,1.18416667,2.36833334,,,,,,,,,,
sc01,y2030,2030-09-24T02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.118416667,1.18416667,2.36833334,,,,,,,,,,
sc01,y2030,2030-09-24T03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.118416667,1.18416667,2.36833334,,,,,,,,,,
sc01,y2030,2030-09-24T04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.118416667,1.18416667,2.36833334,,,,,,,,,,
sc01,y2030,2030-09-24T05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.118416667,1.18416667,2.36833334,,,,,,,,,,
sc01,y2030,2030-09-24T06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.118416667,1.18416667,2.36833334,,,,,,,,,,
sc01,y2030,2030-09-24T07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.118416667,1.18416667,2.36833334,,,,,,,,,,
sc01,y2030,2030-09-24T08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.118416667,1.18416667,2.36833334,,,,,,,,,,
sc01,y2030,2030-09-24T09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.118416667,1.18416667,2.36833334,,,,,,,,,,
sc01,y2030,2030-09-24T10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.118416667,1.18416667,2.36833334,,,,,,,,,,
sc01,y2030,2030-09-24T11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.118416667,1.18416667,2.36833334,,,,,,,,,,
sc01,y2030,2030-09-24T12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.118416667,1.18416667,2.36833334,,,,,,,,,,
sc01,y2030,2030-09-24T13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.118416667,1.18416667,2.36833334,,,,,,,,,,
