,,,Gas_C1,Gas_C2,Ant_C3,Ant_C4,Gas_C5,Gas_C6,Ant_C7,Ant_C8,Sub_C9,Sub_C10,Sub_C11,Sub_C12,Sub_C13,Sub_C14,Gas_C15,Sub_C16,Sub_C17,Sub_C18,Sub_C19,Sub_C20,Gas_C21,Gas_C22,Nuc_N23,Nuc_N24,Hyd_H25,Hyd_H26,Hyd_H27,Pum_H28,Pum_H29,Pum_H30,Gas_C31,Gas_C32,Gas_C33,Gas_C34,Gas_C35,Ant_C36,Ant_C37,Gas_C38,Gas_C39,Ant_C40,Ant_C41,Sub_C42,Sub_C43,Sub_C44,Sub_C45,Sub_C46,Sub_C47,Gas_C48,Sub_C49,Sub_C50,Sub_C51,Sub_C52,Sub_C53,Gas_C54,Gas_C55,Nuc_N56,Nuc_N57,Hyd_H58,Hyd_H59,Hyd_H60,Pum_H61,Pum_H62,Pum_H63,Gas_C64,Gas_C65,Gas_C66,Gas_C67,Gas_C68,Ant_C69,Ant_C70,Gas_C71,Gas_C72,Ant_C73,Ant_C74,Sub_C75,Sub_C76,Sub_C77,Sub_C78,Sub_C79,Sub_C80,Gas_C81,Sub_C82,Sub_C83,Sub_C84,Sub_C85,Sub_C86,Gas_C87,Gas_C88,Nuc_N89,Nuc_N90,Hyd_H91,Hyd_H92,Hyd_H93,Pum_H94,Pum_H95,Pum_H96,Gas_C97,Gas_C98,Gas_C99,Ons_W100,Ons_W101,Ons_W102,Ons_W103,Ons_W104,Ons_W105,Sol_S106,Sol_S107,Sol_S108,Sol_S109,Sol_S110,Sol_S111
sc01,y2030,10/22/2030 6:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.37275,207.24738,414.49476,525.37275,207.24738,414.49476,0.03903,0.11709,0.6505,0.03903,0.11709,0.6505
sc01,y2030,10/22/2030 7:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.060675,204.73764,409.47528,547.060675,204.73764,409.47528,1.6566,4.9698,27.61,1.6566,4.9698,27.61
sc01,y2030,10/22/2030 8:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.005675,200.583,401.166,548.005675,200.583,401.166,28.96521,86.89563,482.7535,28.96521,86.89563,482.7535
sc01,y2030,10/22/2030 9:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.95255,192.44733,384.89466,542.95255,192.44733,384.89466,61.45374,184.36122,1024.229,61.45374,184.36122,1024.229
sc01,y2030,10/22/2030 10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.19065,190.53234,381.06468,541.19065,190.53234,381.06468,81.24684,243.74052,1354.114,81.24684,243.74052,1354.114
sc01,y2030,10/22/2030 11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.1258,182.03214,364.06428,543.1258,182.03214,364.06428,93.02823,279.08469,1550.4705,93.02823,279.08469,1550.4705
sc01,y2030,10/22/2030 12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.003175,173.93871,347.87742,542.003175,173.93871,347.87742,98.83437,296.50311,1647.2395,98.83437,296.50311,1647.2395
sc01,y2030,10/22/2030 13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.203975,168.681,337.362,544.203975,168.681,337.362,97.75308,293.25924,1629.218,97.75308,293.25924,1629.218
sc01,y2030,10/22/2030 14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.6333,162.20241,324.40482,543.6333,162.20241,324.40482,92.34021,277.02063,1539.0035,92.34021,277.02063,1539.0035
sc01,y2030,10/22/2030 15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.9381,162.1539,324.3078,544.9381,162.1539,324.3078,80.07861,240.23583,1334.6435,80.07861,240.23583,1334.6435
sc01,y2030,10/22/2030 16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.63465,165.41823,330.83646,544.63465,165.41823,330.83646,59.2305,177.6915,987.175,59.2305,177.6915,987.175
sc01,y2030,10/22/2030 17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.2184,159.51093,319.02186,546.2184,159.51093,319.02186,25.42137,76.26411,423.6895,25.42137,76.26411,423.6895
sc01,y2030,10/22/2030 18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.40825,151.38885,302.7777,550.40825,151.38885,302.7777,1.21176,3.63528,20.196,1.21176,3.63528,20.196
sc01,y2030,10/22/2030 19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.156625,153.75933,307.51866,553.156625,153.75933,307.51866,0.00855,0.02565,0.1425,0.00855,0.02565,0.1425
sc01,y2030,10/22/2030 20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.27605,151.01673,302.03346,555.27605,151.01673,302.03346,0.00675,0.02025,0.1125,0.00675,0.02025,0.1125
sc01,y2030,10/22/2030 21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.1933,144.07944,288.15888,551.1933,144.07944,288.15888,0.00648,0.01944,0.108,0.00648,0.01944,0.108
sc01,y2030,10/22/2030 22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.558825,136.45866,272.91732,545.558825,136.45866,272.91732,0.00639,0.01917,0.1065,0.00639,0.01917,0.1065
sc01,y2030,10/22/2030 23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.943225,122.4651,244.9302,515.943225,122.4651,244.9302,0.00507,0.01521,0.0845,0.00507,0.01521,0.0845
sc01,y2030,10/23/2030 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.343225,109.2234,218.4468,510.343225,109.2234,218.4468,0.00396,0.01188,0.066,0.00396,0.01188,0.066
sc01,y2030,10/23/2030 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.467875,102.63582,205.27164,502.467875,102.63582,205.27164,0.0051,0.0153,0.085,0.0051,0.0153,0.085
sc01,y2030,10/23/2030 2:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.46315,100.11933,200.23866,502.46315,100.11933,200.23866,0.00414,0.01242,0.069,0.00414,0.01242,0.069
sc01,y2030,10/23/2030 3:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.014075,95.52231,191.04462,506.014075,95.52231,191.04462,0.00402,0.01206,0.067,0.00402,0.01206,0.067
sc01,y2030,10/23/2030 4:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.969825,88.80666,177.61332,508.969825,88.80666,177.61332,0.00387,0.01161,0.0645,0.00387,0.01161,0.0645
sc01,y2030,10/23/2030 5:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.0464,83.70825,167.4165,521.0464,83.70825,167.4165,0.00834,0.02502,0.139,0.00834,0.02502,0.139
sc01,y2030,10/23/2030 6:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.09525,76.4721,152.9442,538.09525,76.4721,152.9442,0.02295,0.06885,0.3825,0.02295,0.06885,0.3825
sc01,y2030,10/23/2030 7:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.8287,65.9829,131.9658,555.8287,65.9829,131.9658,0.86394,2.59182,14.399,0.86394,2.59182,14.399
sc01,y2030,10/23/2030 8:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.9332,52.98009,105.96018,558.9332,52.98009,105.96018,15.51147,46.53441,258.5245,15.51147,46.53441,258.5245
sc01,y2030,10/23/2030 9:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.27505,37.78218,75.56436,561.27505,37.78218,75.56436,39.92613,119.77839,665.4355,39.92613,119.77839,665.4355
sc01,y2030,10/23/2030 10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.3156,22.98165,45.9633,555.3156,22.98165,45.9633,57.37974,172.13922,956.329,57.37974,172.13922,956.329
sc01,y2030,10/23/2030 11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.290275,18.75621,37.51242,547.290275,18.75621,37.51242,69.17253,207.51759,1152.8755,69.17253,207.51759,1152.8755
sc01,y2030,10/23/2030 12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.462075,16.23567,32.47134,548.462075,16.23567,32.47134,75.84786,227.54358,1264.131,75.84786,227.54358,1264.131
sc01,y2030,10/23/2030 13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.7189,22.31751,44.63502,553.7189,22.31751,44.63502,73.70262,221.10786,1228.377,73.70262,221.10786,1228.377
sc01,y2030,10/23/2030 14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.19565,28.71981,57.43962,553.19565,28.71981,57.43962,67.02183,201.06549,1117.0305,67.02183,201.06549,1117.0305
sc01,y2030,10/23/2030 15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.029775,31.23261,62.46522,556.029775,31.23261,62.46522,50.54889,151.64667,842.4815,50.54889,151.64667,842.4815
sc01,y2030,10/23/2030 16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.713625,30.05808,60.11616,557.713625,30.05808,60.11616,28.3923,85.1769,473.205,28.3923,85.1769,473.205
sc01,y2030,10/23/2030 17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.342125,38.54658,77.09316,560.342125,38.54658,77.09316,6.82671,20.48013,113.7785,6.82671,20.48013,113.7785
sc01,y2030,10/23/2030 18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.05235,54.92445,109.8489,563.05235,54.92445,109.8489,0.18834,0.56502,3.139,0.18834,0.56502,3.139
sc01,y2030,10/23/2030 19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.17135,72.87747,145.75494,563.17135,72.87747,145.75494,0.00489,0.01467,0.0815,0.00489,0.01467,0.0815
sc01,y2030,10/23/2030 20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.796475,87.18924,174.37848,566.796475,87.18924,174.37848,0.0033,0.0099,0.055,0.0033,0.0099,0.055
sc01,y2030,10/23/2030 21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.3163,105.61077,211.22154,548.3163,105.61077,211.22154,0.00324,0.00972,0.054,0.00324,0.00972,0.054
sc01,y2030,10/23/2030 22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.489075,126.85788,253.71576,540.489075,126.85788,253.71576,0.00333,0.00999,0.0555,0.00333,0.00999,0.0555
sc01,y2030,10/23/2030 23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.1668,141.55893,283.11786,500.1668,141.55893,283.11786,0.00354,0.01062,0.059,0.00354,0.01062,0.059
sc01,y2030,10/24/2030 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.628475,150.14943,300.29886,489.628475,150.14943,300.29886,0.00354,0.01062,0.059,0.00354,0.01062,0.059
sc01,y2030,10/24/2030 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.703375,150.04128,300.08256,489.703375,150.04128,300.08256,0.00339,0.01017,0.0565,0.00339,0.01017,0.0565
sc01,y2030,10/24/2030 2:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.8835,143.52627,287.05254,488.8835,143.52627,287.05254,0.00357,0.01071,0.0595,0.00357,0.01071,0.0595
sc01,y2030,10/24/2030 3:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.22145,129.68706,259.37412,485.22145,129.68706,259.37412,0.00315,0.00945,0.0525,0.00315,0.00945,0.0525
sc01,y2030,10/24/2030 4:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.09035,108.90885,217.8177,482.09035,108.90885,217.8177,0.00489,0.01467,0.0815,0.00489,0.01467,0.0815
sc01,y2030,10/24/2030 5:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.652425,92.33985,184.6797,486.652425,92.33985,184.6797,0.00915,0.02745,0.1525,0.00915,0.02745,0.1525
sc01,y2030,10/24/2030 6:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.854925,76.02045,152.0409,496.854925,76.02045,152.0409,0.02322,0.06966,0.387,0.02322,0.06966,0.387
sc01,y2030,10/24/2030 7:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.869125,62.25099,124.50198,506.869125,62.25099,124.50198,0.2727,0.8181,4.545,0.2727,0.8181,4.545
sc01,y2030,10/24/2030 8:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.68535,58.57401,117.14802,510.68535,58.57401,117.14802,4.79637,14.38911,79.9395,4.79637,14.38911,79.9395
sc01,y2030,10/24/2030 9:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.58835,56.44293,112.88586,511.58835,56.44293,112.88586,16.87443,50.62329,281.2405,16.87443,50.62329,281.2405
sc01,y2030,10/24/2030 10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.99545,44.9379,89.8758,503.99545,44.9379,89.8758,29.18103,87.54309,486.3505,29.18103,87.54309,486.3505
sc01,y2030,10/24/2030 11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.571775,34.71423,69.42846,496.571775,34.71423,69.42846,37.13244,111.39732,618.874,37.13244,111.39732,618.874
sc01,y2030,10/24/2030 12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.074475,28.6302,57.2604,495.074475,28.6302,57.2604,40.25472,120.76416,670.912,40.25472,120.76416,670.912
sc01,y2030,10/24/2030 13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.735475,27.74436,55.48872,491.735475,27.74436,55.48872,39.38868,118.16604,656.478,39.38868,118.16604,656.478
sc01,y2030,10/24/2030 14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.144975,23.62764,47.25528,492.144975,23.62764,47.25528,35.22294,105.66882,587.049,35.22294,105.66882,587.049
sc01,y2030,10/24/2030 15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.111475,22.04853,44.09706,497.111475,22.04853,44.09706,26.38287,79.14861,439.7145,26.38287,79.14861,439.7145
sc01,y2030,10/24/2030 16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.3885,23.00007,46.00014,497.3885,23.00007,46.00014,14.11056,42.33168,235.176,14.11056,42.33168,235.176
sc01,y2030,10/24/2030 17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.81865,31.44897,62.89794,497.81865,31.44897,62.89794,4.22937,12.68811,70.4895,4.22937,12.68811,70.4895
sc01,y2030,10/24/2030 18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.524775,42.94359,85.88718,498.524775,42.94359,85.88718,0.19395,0.58185,3.2325,0.19395,0.58185,3.2325
sc01,y2030,10/24/2030 19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.3219,61.36962,122.73924,499.3219,61.36962,122.73924,0.00372,0.01116,0.062,0.00372,0.01116,0.062
sc01,y2030,10/24/2030 20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.56595,78.23694,156.47388,497.56595,78.23694,156.47388,0.00366,0.01098,0.061,0.00366,0.01098,0.061
sc01,y2030,10/24/2030 21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.2528,85.00404,170.00808,495.2528,85.00404,170.00808,0.00405,0.01215,0.0675,0.00405,0.01215,0.0675
sc01,y2030,10/24/2030 22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.472525,93.14859,186.29718,486.472525,93.14859,186.29718,0.00411,0.01233,0.0685,0.00411,0.01233,0.0685
sc01,y2030,10/24/2030 23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.777925,96.40095,192.8019,482.777925,96.40095,192.8019,0.0039,0.0117,0.065,0.0039,0.0117,0.065
sc01,y2030,10/25/2030 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.2072,103.80954,207.61908,476.2072,103.80954,207.61908,0.00369,0.01107,0.0615,0.00369,0.01107,0.0615
sc01,y2030,10/25/2030 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.309725,111.90288,223.80576,473.309725,111.90288,223.80576,0.00363,0.01089,0.0605,0.00363,0.01089,0.0605
sc01,y2030,10/25/2030 2:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.9891,118.46868,236.93736,469.9891,118.46868,236.93736,0.00372,0.01116,0.062,0.00372,0.01116,0.062
sc01,y2030,10/25/2030 3:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.965525,122.95548,245.91096,468.965525,122.95548,245.91096,0.00372,0.01116,0.062,0.00372,0.01116,0.062
sc01,y2030,10/25/2030 4:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.172575,130.74738,261.49476,465.172575,130.74738,261.49476,0.00345,0.01035,0.0575,0.00345,0.01035,0.0575
sc01,y2030,10/25/2030 5:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.16855,128.15304,256.30608,465.16855,128.15304,256.30608,0.00696,0.02088,0.116,0.00696,0.02088,0.116
sc01,y2030,10/25/2030 6:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.819425,119.87139,239.74278,464.819425,119.87139,239.74278,0.03174,0.09522,0.529,0.03174,0.09522,0.529
sc01,y2030,10/25/2030 7:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.8605,117.30675,234.6135,465.8605,117.30675,234.6135,0.29718,0.89154,4.953,0.29718,0.89154,4.953
